type,name,address,capacity,code
有料老人ホーム,ヴィラノーヴァ大谷,北九州市八幡東区天神町2-41,225,40108
軽費老人ホーム,ケアハウス恵迪館,北九州市八幡東区山路松尾町13-25,20,40108
有料老人ホーム,さわやか鳴水館,北九州市八幡西区東鳴水五丁目７番６号,87,40109
有料老人ホーム,さわやかレークサイド中の原,北九州市八幡西区中の原２丁目１９－２,75,40109
有料老人ホーム,介護付有料老人ホームクレアール,北九州市八幡西区町上津役東２丁目２番１３号,75,40109
有料老人ホーム,介護付有料老人ホームのぞみ,北九州市八幡西区陣原３丁目25-1,72,40109
有料老人ホーム,介護付有料老人ホーム南王子さくら館,北九州市八幡西区南王子町２－１５,70,40109
有料老人ホーム,介護付有料老人ホーム　パレス穴生,北九州市八幡西区鉄竜１－１－１０,65,40109
有料老人ホーム,こうじゃくの杜,北九州市八幡西区上上津役五丁目１５番２７号,65,40109
有料老人ホーム,介護付有料老人ホーム　ひかり,北九州市八幡西区則松東2丁目5番10号,60,40109
有料老人ホーム,介護付有料老人ホーム　パークサイドコート,北九州市八幡西区下上津役一丁目８番１号,45,40109
有料老人ホーム,生活支援ホーム本城,北九州市八幡西区御開２丁目５－１６,40,40109
有料老人ホーム,ひだまり　I号館,北九州市八幡西区浅川一丁目25番5号,27,40109
有料老人ホーム,ウィルマーク香椎浜,福岡市東区香椎浜３丁目２番１号,198,40131
有料老人ホーム,わじろの郷,福岡市東区和白丘二丁目１１番１７号,99,40131
有料老人ホーム,グランドホーム　サンケア和白,福岡市東区和白２丁目１６番３号,90,40131
有料老人ホーム,グッドタイムホーム１・海の中道,福岡市東区奈多１丁目２番２号,64,40131
有料老人ホーム,ケアレジデンス青葉,福岡市東区土井1丁目25番7号,64,40131
有料老人ホーム,グッドタイムホーム１・海の中道,福岡市東区奈多１丁目２番２号,64,40131
有料老人ホーム,介護付有料老人ホーム ヒーリングハウス貝塚駅前,福岡市東区箱崎７丁目１番１７号,63,40131
有料老人ホーム,ラ・ナシカ　みとま,福岡市東区三苫五丁目４番39号,58,40131
有料老人ホーム,介護付有料老人ホーム　ラ・ナシカ　ちはや,福岡市東区松崎四丁目３３番２１号,50,40131
有料老人ホーム,介護付有料老人ホームなごみの家,福岡市東区西戸崎1丁目4番6号,42,40131
有料老人ホーム,介護付有料老人ホーム　オーベル名島橋,福岡市東区名島3丁目12番5号,41,40131
有料老人ホーム,ふるさと舞松原,福岡市東区舞松原５丁目２７番２４号,30,40131
有料老人ホーム,あっとほーむ青葉,福岡市東区青葉7丁目61番20号,29,40131
有料老人ホーム,介護付き有料老人ホームトリニテ千早,福岡市東区千早5丁目2番22号,24,40131
有料老人ホーム,介護付有料老人ホーム　アビタシオン博多Ⅰ・Ⅱ号館,福岡市博多区金の隈3丁目23番10号,308,40132
有料老人ホーム,グッドタイムホーム5・山王公園,福岡市博多区山王1丁目11番26号,214,40132
有料老人ホーム,介護付有料老人ホーム　オーベル　諸岡,福岡市博多区諸岡3丁目26番18号,185,40132
有料老人ホーム,さわやか立花館,福岡市博多区立花寺１７３－１５,104,40132
有料老人ホーム,ネオステージ博多,福岡市博多区千代５－１５－１,62,40132
有料老人ホーム,介護付有料老人ホーム　アビタシオン博多Ⅲ号館,福岡市博多区金の隈3丁目23番30号,50,40132
有料老人ホーム,第一シルバーホーム百年橋,福岡市博多区美野島3-17-28,41,40132
有料老人ホーム,介護付有料老人ホーム　棲の家　山ぼうし,福岡市博多区西月隈３丁目3-54,30,40132
有料老人ホーム,介護付有料老人ホームあすか吉塚,福岡市博多区吉塚５丁目６番３２号,15,40132
有料老人ホーム,介護付有料老人ホーム　アビタシオン浄水,福岡市中央区薬院4丁目1番26号,129,40133
有料老人ホーム,フィランソレイユ笹丘,福岡市中央区笹丘1丁目25番7号,111,40133
有料老人ホーム,フェリオ天神,福岡市中央区西中洲11-25,99,40133
軽費老人ホーム,ケアハウスビハーラ今泉,福岡市中央区今泉１－１８－１５,58,40133
有料老人ホーム,介護付有料老人ホーム　ヴィラ梅光,福岡市中央区梅光園3‐4‐1,49,40133
有料老人ホーム（外部サービス利用型）,介護付有料老人ホーム　ヴィラ梅光,福岡市中央区梅光園３丁目４－１,49,40133
軽費老人ホーム（地域密着型）,ケアハウスおざさ,福岡市中央区小笹1丁目14－27,18,40133
有料老人ホーム,介護付有料老人ホーム　野多目,福岡市南区野多目2-28-1,150,40134
有料老人ホーム,介護付有料老人ホーム　オーベル　野多目,福岡市南区野多目2丁目8番10号,68,40134
有料老人ホーム,介護付有料老人ホームオーベル筑紫丘,福岡市南区筑紫丘1丁目21番9号,52,40134
有料老人ホーム,生活倶楽部ウィズ長丘,福岡市南区長丘3丁目24-20,45,40134
有料老人ホーム,おあしす長丘,福岡市南区長丘5丁目26番3号,44,40134
有料老人ホーム,ふくよかケアプラザ大平寺の森,福岡市南区大平寺２丁目１３番３０号,42,40134
有料老人ホーム,ライフエイド柏原ミルテ,福岡市南区柏原１丁目２番４号,36,40134
有料老人ホーム,介護付き有料老人ホームエリーぜ大橋,福岡市南区三宅３－８－３２,34,40134
有料老人ホーム,ケア・ラポート野間,福岡市南区大池１丁目２６－２０,31,40134
有料老人ホーム,ケアホーム桧原,福岡市南区桧原２丁目３７番１２号,30,40134
有料老人ホーム,介護付有料老人ホーム　ケアホーム花うさぎ塩原,福岡市南区塩原二丁目2番8号,29,40134
有料老人ホーム,ライフエイド　わかひさ,福岡市南区若久２丁目４番８号,18,40134
有料老人ホーム,介護付有料老人ホーム　西の丘,福岡市西区西の丘1-6-1,150,40135
有料老人ホーム,生の松原ハッピーガーデン,福岡市西区生の松原１丁目３３－１,74,40135
有料老人ホーム,ベストライフ福岡,福岡市西区石丸2-33-11,69,40135
有料老人ホーム,高齢者在宅複合施設　サザンII,福岡市西区拾六町１丁目２６番２２号,60,40135
有料老人ホーム,介護付有料老人ホーム　フラワーガーデン,福岡市西区拾六町１－２１－１１,51,40135
有料老人ホーム,ハーヴェスト姪浜いこい館,福岡市西区小戸４丁目１１－３５,49,40135
有料老人ホーム,介護付有料老人ホーム　桜ガーデン小戸,福岡市西区小戸1丁目30番5号,42,40135
軽費老人ホーム（地域密着型）,ケアハウス　マイネスハウス福重,福岡市西区福重２丁目３４－５,29,40135
有料老人ホーム,介護付き有料老人ホーム　サンルーム松栄,福岡市西区上山門1-9-3,24,40135
有料老人ホーム,生活倶楽部ウィズ南片江,福岡市城南区南片江六丁目25-1,95,40136
有料老人ホーム,生活倶楽部　ウィズ長尾,福岡市城南区長尾2-14-31,57,40136
有料老人ホーム,クレアトゥール６０,福岡市城南区樋井川１丁目７－３８,48,40136
有料老人ホーム,アンペレーナ百道,福岡市早良区百道浜3-9-17,190,40137
有料老人ホーム,フェリオ百道,福岡市早良区百道1丁目25番19号,104,40137
有料老人ホーム,フェリオ百道,福岡市早良区百道1丁目25番19号,104,40137
有料老人ホーム,生涯介護付マイホーム　ゆきやなぎ1,福岡市早良区四箇6丁目5番20号,99,40137
有料老人ホーム,はぴね福岡野芥,福岡市早良区野芥4丁目35番9号,64,40137
有料老人ホーム,有料老人ホーム　やすらぎの家I,福岡市早良区田村７丁目１３番３８号,53,40137
有料老人ホーム,特定施設　有料老人ホーム　ツーハーツ　I,福岡市早良区次郎丸５-１８-２８,36,40137
有料老人ホーム,有料老人ホーム　ツーハーツⅠ,福岡市早良区次郎丸5-18-28,36,40137
有料老人ホーム,介護付有料老人ホーム パッセオ,福岡市早良区荒江３丁目１５番２１号,35,40137
軽費老人ホーム,特定施設香楠荘,福岡市早良区東入部２丁目１６番１７号,30,40137
有料老人ホーム,介護付マイホームちとせ,福岡市早良区西入部1-17-1,25,40137
有料老人ホーム,すこやかほ～む有田,福岡市早良区有田７丁目11番1号,20,40137
有料老人ホーム,介護付有料老人ホーム セーヌ大牟田,大牟田市大字宮部１７４番地１,50,40202
有料老人ホーム,有料老人ホーム　いよの,大牟田市大字手鎌841番地の1,36,40202
有料老人ホーム,介護付有料老人ホーム　コージーヴィラ大牟田,大牟田市南船津町１丁目５－１,24,40202
有料老人ホーム,ひびき。,大牟田市倉永６３－１,24,40202
有料老人ホーム,介護付有料老人ホーム憩の郷,大牟田市野添町１－３番,21,40202
有料老人ホーム（地域密着型）,介護付き有料老人ホームすまいるホーム今山,大牟田市大字今山２２００－１,20,40202
軽費老人ホーム（地域密着型）,ケアハウス　ま・めぞん,大牟田市中町１丁目５番地１,20,40202
有料老人ホーム,介護付有料老人ホーム　出雲ハイツ,大牟田市出雲町1番地15,18,40202
有料老人ホーム（地域密着型）,介護付有料老人ホーム　コージーヴィラ南船津,大牟田市南船津町１丁目９番１号,18,40202
有料老人ホーム,介護付有料老人ホーム　ピュアライフ　しらがね,大牟田市白銀895番地1,15,40202
有料老人ホーム,介護付有料老人ホームゆずりは,大牟田市東新町2-1-1,12,40202
有料老人ホーム（地域密着型）,有料老人ホーム　杏,大牟田市大字倉永７６－１,9,40202
有料老人ホーム（地域密着型）,地域密着型特定施設　てとての森,大牟田市小川町３０番地1,1,40202
有料老人ホーム,さわやかこすもす館,久留米市北野町今山２,65,40203
有料老人ホーム,有料老人ホームくましろ・いづみ館,久留米市新合川１丁目９番１２号,60,40203
有料老人ホーム,ケアタウンしらゆり,久留米市小森野４－２－１５,55,40203
有料老人ホーム（外部サービス利用型）,ウエルネス,久留米市田主丸町田主丸1001-4,50,40203
有料老人ホーム,有料老人ホーム　シルバーステージ,久留米市上津1-10-31,36,40203
有料老人ホーム,介護付有料老人ホーム　ケアハウスすわの,久留米市諏訪野町2723-7,33,40203
有料老人ホーム,ケアホーム玄々堂・久留米,久留米市野伏間1丁目12番32号,32,40203
軽費老人ホーム,ケアハウス　光寿苑,久留米市宮ノ陣町大杜４６７－１,30,40203
有料老人ホーム,特定施設入居者生活介護 JOYホーム東合川,久留米市東合川７丁目7番21号,30,40203
有料老人ホーム,アビタシオン　久留米南,久留米市荒木町下荒木1541-1,30,40203
有料老人ホーム,すまいるホーム上津,久留米市上津町1769ｰ1,30,40203
軽費老人ホーム,ケアハウス　ふれあい荘　特定施設入居者生活介護,久留米市城島町上青木165番地,30,40203
有料老人ホーム,有料老人ホーム　ファミエールいちごの里,久留米市花畑2丁目10番地４,24,40203
有料老人ホーム,有料老人ホーム すみの苑,直方市知古１４０８－５,110,40204
有料老人ホーム,さわやか直方館,直方市大字山部４４２番地１,73,40204
サ高住,くらじの里家,直方市須崎町6番3号,70,40204
有料老人ホーム,介護付有料老人ホーム　たいしんかていな永満寺,直方市永満寺2058－1,50,40204
有料老人ホーム,平和の里オアシス,直方市頓野１９１８－１,47,40204
有料老人ホーム,介護付有料老人ホーム福智の杜,直方市頓野１２１３－１,39,40204
有料老人ホーム,ベターライフ・ノア21,飯塚市柏の森11番地1,53,40205
有料老人ホーム,介護付有料老人ホームウェルシア,飯塚市鯰田５１６番地１９,50,40205
軽費老人ホーム,ケアハウス太陽の郷,飯塚市下三緒６９０番地,30,40205
有料老人ホーム,介護付有料老人ホーム千代,飯塚市小正１４７－３,30,40205
有料老人ホーム（地域密着型）,介護付有料老人ホーム　第２八木山の里すずらん,飯塚市八木山１２４９番地１,29,40205
有料老人ホーム,ライフケア　初音,飯塚市吉原町１１－１４,28,40205
有料老人ホーム,介護ハウス風の丘,飯塚市有井３５５－１０７,25,40205
有料老人ホーム（地域密着型）,ふれあいホーム菰田,飯塚市菰田１３７番地８,24,40205
有料老人ホーム,すまいるホーム三緒,飯塚市上三緒４４５,20,40205
有料老人ホーム,介護付有料老人ホームほほえみ,飯塚市勢田173-3,20,40205
有料老人ホーム（地域密着型）,すまいるホーム飯塚,飯塚市横田10番地,17,40205
有料老人ホーム（地域密着型）,介護付有料老人ホーム太陽の郷,飯塚市鯰田５１６番地１７,17,40205
有料老人ホーム,さわやか田川館,田川市大字伊田３９３－１,60,40206
有料老人ホーム,ケアマンション　アットホームこころ,田川市大字夏吉４１７番地３,30,40206
有料老人ホーム,介護付　有料老人ホーム　勝雄,柳川市大和町塩塚1386-1,56,40207
有料老人ホーム,有料老人ホームさくらんぼ,柳川市大和町塩塚1337番地,30,40207
有料老人ホーム,介護付有料老人ホーム健荘さくら,八女市津江５２１番地１,50,40210
サ高住,サンホーム八女,八女市大島４００番地１,45,40210
有料老人ホーム（地域密着型）,介護付有料老人ホーム　グラン八女の里,八女市柳島863番地,10,40210
有料老人ホーム,ケアプラザ　ちくご,筑後市大字熊野１９０－１,29,40211
有料老人ホーム,有料老人ホーム　いこいの家,大川市大字道海島659-3,18,40212
有料老人ホーム,有料老人ホーム　いこいの家鐘ヶ江,大川市大字鐘ヶ江２４９－１,10,40212
有料老人ホーム,ファミリーホーム・アバン2号館,行橋市行事1丁目4番11号,98,40213
有料老人ホーム,さわやか行橋館,行橋市北泉３丁目１１－３,77,40213
有料老人ホーム,介護付有料老人ホーム　グランドホームゆくはし,行橋市西宮市２丁目２－３５,66,40213
有料老人ホーム,ファミリーホーム・アバン　1号館,行橋市大字大野井871番1,50,40213
軽費老人ホーム,ケアハウスゆくはし,行橋市大字東徳永167番地11,50,40213
有料老人ホーム,さわやか行橋弐番館,行橋市北泉3丁目11-4,50,40213
有料老人ホーム,ケアポートぶぜん,豊前市大字赤熊１３５９－１,52,40214
軽費老人ホーム,ケアハウスさくら,豊前市大字三毛門1340番地1,50,40214
有料老人ホーム,ウエルパークヒルズ「レーベン２１」,中間市通谷一丁目３６番２号,84,40215
有料老人ホーム,サンホーム小郡,小郡市大板井493-1,50,40216
サ高住,サンホーム小郡,小郡市大板井493-1,50,40216
有料老人ホーム,サンテルム延寿館,筑紫野市湯町2-3-2,84,40217
有料老人ホーム,二日市温泉長寿苑そよ風,筑紫野市武蔵1-1-24,62,40217
軽費老人ホーム,ケアハウス　菜和,筑紫野市大字筑紫49番４,50,40217
有料老人ホーム,すまいるホーム二日市,筑紫野市二日市南2丁目15-30,46,40217
有料老人ホーム,有料老人ホーム　グッドタイムホーム２・春日,春日市平田台１丁目１３８番２号,90,40218
有料老人ホーム,グッドタイムホーム２・春日,春日市平田台1丁目138番2号,90,40218
有料老人ホーム,アンクラージュ大橋南,春日市桜ヶ丘8-29,86,40218
有料老人ホーム,さわやか春日館,春日市上白水4丁目11,60,40218
有料老人ホーム,有料老人ホーム　プレジール春日,春日市千歳町3丁目47-1,30,40218
サ高住,医療法人芙蓉会　メディカルケア南ヶ丘,大野城市大字牛頸1034-66,100,40219
有料老人ホーム,介護付き有料老人ホームおとがねの郷,大野城市乙金東4丁目11番1号,60,40219
有料老人ホーム,ゆうゆうシニア館・ほたるの郷,大野城市牛頸２－７－１２,30,40219
有料老人ホーム（地域密着型）,ラ・ナシカ　おとがな,大野城市乙金一丁目4番3号,29,40219
有料老人ホーム（地域密着型）,介護付有料老人ホーム　木もれ日の館,大野城市東大利３丁目１１番２２号,29,40219
有料老人ホーム（地域密着型）,のいえ大野城南,大野城市牛頸4丁目5番3号,15,40219
有料老人ホーム,さわやか宗像館,宗像市石丸1丁目13番地2,55,40220
軽費老人ホーム（地域密着型）,岬,宗像市上八７６２番地3,29,40220
有料老人ホーム,有料老人ホーム　はな太宰府,太宰府市大佐野2丁目23番1号,70,40221
有料老人ホーム,有料老人ホーム　風,太宰府市大字内山３６３－４,60,40221
有料老人ホーム,介護付有料老人ホーム　アクラス五条,太宰府市五条2-18-45,30,40221
有料老人ホーム,介護付有料老人ホーム　我楽庵,太宰府市朱雀２丁目５－３６,22,40221
軽費老人ホーム,ケアハウス　どんぐり,古賀市青柳町803番地,40,40223
有料老人ホーム,有料老人ホーム　小野山荘,古賀市薬王寺５３９－１,20,40223
有料老人ホーム,有料老人ホーム 九電ケアタウン,福津市花見が丘三丁目２８番２号,159,40224
有料老人ホーム,有料老人ホーム　サンタマリア,福津市津屋崎2-21-20,42,40224
有料老人ホーム,介護付有料老人ホーム　水と光の園,福津市日蒔野５丁目８番地の７,40,40224
有料老人ホーム,介護付有料老人ホーム　サン・ヴィレッジ三愛,福津市手光1803-2,30,40224
有料老人ホーム,有料老人ホーム　エバーガーデンうきは,うきは市浮羽町朝田277番地1,30,40225
有料老人ホーム,有料老人ホームケアホームやすらぎ,宮若市磯光1301-27,70,40226
軽費老人ホーム,ケアハウス　くつろぎ,宮若市磯光1301-2,50,40226
軽費老人ホーム,ケアハウス笠松の郷,宮若市上有木320番地,50,40226
有料老人ホーム,株式会社　西和商事　介護付有料老人ホーム　笠松の杜,宮若市上有木335番地１,48,40226
有料老人ホーム,ライフステイ　いなつき,嘉麻市鴨生９４番地１９,72,40227
軽費老人ホーム,ケアハウスやまだきしろ,嘉麻市上山田５３１－２１,50,40227
有料老人ホーム,さわやかいずみ館,朝倉市甘木２６０－１,43,40228
有料老人ホーム,ケア・ラポート南風台,糸島市南風台7-1-7,24,40230
有料老人ホーム（地域密着型）,有限会社あしたば地域密着型特定施設入居者生活介護事業所,糸島市有田中央二丁目6番27号,9,40230
有料老人ホーム,介護付き有料老人ホーム八重の杜,那珂川市今光１丁目135番地,63,40231
有料老人ホーム,生涯介護付マイホーム　こでまり,那珂川市下梶原２丁目６番２号,48,40231
有料老人ホーム,ゆうゆうシニア館・那珂川,那珂川市今光8丁目3番13号,46,40231
有料老人ホーム,ひばり苑,那珂川市観晴が丘３番１８号,31,40231
有料老人ホーム,和みの里悠友倶楽部,宇美町障子岳６丁目４－１６,12,40341
有料老人ホーム,介護付有料老人ホーム　ささぐりの里,篠栗町篠栗5017,25,40342
有料老人ホーム,サンカルナ博多の森,志免町別府西2丁目24番3号,186,40343
有料老人ホーム,サンカルナ博多の森 ケアステージ,志免町別府西2-23-1,78,40343
有料老人ホーム,有料老人ホームアイポケット亀山,志免町別府四丁目18-8,57,40343
有料老人ホーム,介護付有料老人ホーム　かめやま,志免町別府２－２－１,35,40343
有料老人ホーム,介護付有料老人ホーム「よかよかの郷」,須恵町大字佐谷1158-3,36,40344
有料老人ホーム,介護付有料老人ホーム　あざれあ,水巻町吉田西3-20-27,90,40382
有料老人ホーム,介護付有料老人ホーム　こすもすの郷,水巻町吉田西4丁目1-27,50,40382
有料老人ホーム,有料老人ホーム　花と木と光の家悠々,水巻町立屋敷二丁目６－２７,30,40382
有料老人ホーム,おんが長寿苑そよ風,岡垣町野間二丁目7番7号,25,40383
有料老人ホーム,医療法人健愛会　健愛記念病院　シルバーケアきもり,遠賀町大字浅木576番地,50,40384
有料老人ホーム,介護付有料老人ホームみずき「新館」,小竹町大字新多1483-117,36,40401
軽費老人ホーム,ケアハウス貴寿苑,糸田町Mar-03,50,40604
有料老人ホーム,ハーティーマインドなぎの,川崎町大字安眞木3380番地の３,70,40605
有料老人ホーム,ハーティーマインドあまぎ,川崎町大字安眞木3372番地,52,40605
有料老人ホーム,介護付有料老人ホームマイハート,大任町大字今任原3240,30,40608
有料老人ホーム,介護付有料老人ホーム　藤の里,福智町神崎１０９８番地２３７,50,40610
軽費老人ホーム（地域密着型）,ケアハウス　ひかり,福智町伊方２４５０－１９,29,40610
有料老人ホーム,いこいの里　小波瀬,苅田町大字新津１５１９－１,56,40621
有料老人ホーム（外部サービス利用型）,介護付有料老人ホーム　メゾン・ド・プレール,苅田町大字新津1597番地,50,40621
有料老人ホーム,介護付有料老人ホームかんだんて,苅田町与原土地区画整理事業内20街区2号（仮換地1207番地）,50,40621
有料老人ホーム,介護付有料老人ホーム小波瀬ひまわり,苅田町与原3丁目8-10,33,40621
有料老人ホーム,ホステル　京都,みやこ町豊津2121-4,45,40625
有料老人ホーム,介護付有料老人ホーム 夢のケア桜の里,みやこ町勝山松田１１３８番地,32,40625
有料老人ホーム,介護付き有料老人ホーム　やまぼうし,築上町大字東築城135番地１,50,40647
有料老人ホーム,有料老人ホーム　ピースハウス,築上町大字湊１０３５－２,36,40647
有料老人ホーム,介護付き有料老人ホームうち（家）,佐賀市鍋島町大字森田583番1,30,41201
有料老人ホーム,介護付有料老人ホームまどい,佐賀市本庄町大字本庄264番地1,30,41201
有料老人ホーム,介護付有料老人ホーム木の香,佐賀市本庄町大字本庄264番地1,26,41201
有料老人ホーム,ケアハイツ田園,佐賀市嘉瀬町中原2050番地12,25,41201
有料老人ホーム,介護付き有料老人ホームディ－フェスタリリ－フ東与賀,佐賀市東与賀町大字田中191-1,25,41201
有料老人ホーム,介護付有料老人ホーム　カーサ・デ佐賀,佐賀市高木瀬町長瀬１２９４－４,24,41201
有料老人ホーム,ナーシングホーム華,佐賀市久保泉町大字川久保２１２０番地７,20,41201
有料老人ホーム,ハウスｏｆクローバー,佐賀市大財5丁目1番20号,15,41201
有料老人ホーム,シルバーホーム幸,佐賀市神野西1丁目4番18号,10,41201
有料老人ホーム,介護付有料老人ホーム　ライフステイからつ,唐津市鏡３０７６番地,113,41202
有料老人ホーム,介護付有料老人ホーム　ライフステイからつ,唐津市鏡３０７６番地,113,41202
有料老人ホーム,介護付有料老人ホーム　サンハウス唐津,唐津市北波多徳須恵１１７８－４,60,41202
有料老人ホーム,介護付有料老人ホーム　桜,唐津市船宮町2587番地13,46,41202
有料老人ホーム,介護付有料老人ホーム 小春日和,唐津市町田1丁目2354番地,34,41202
有料老人ホーム,アイケア東唐津,唐津市松南町3番55号,30,41202
有料老人ホーム,介護付有料老人ホーム　南風II番館,鳥栖市今泉町2395-1,60,41203
有料老人ホーム,介護付有料老人ホーム百楽仙,鳥栖市蔵上4丁目292,44,41203
有料老人ホーム,介護付有料老人ホーム　南風,鳥栖市儀徳町2238-1,30,41203
有料老人ホーム,ケア付有料老人ホームばんざい,鳥栖市江島町3388-1,30,41203
サ高住,シニアライフＳＯＲＡ,鳥栖市山浦町２９６３,30,41203
有料老人ホーム,介護付有料老人ホーム 百楽仙　別館,鳥栖市蔵上4丁目293,18,41203
有料老人ホーム,けいこう園特定施設入居者生活介護事業所,多久市東多久町大字別府5222番2,70,41204
軽費老人ホーム,ケアハウス　大地,多久市北多久町大字小侍132-6,50,41204
有料老人ホーム,介護付有料老人ホーム　い　ま　り,伊万里市新天町620-5,90,41205
有料老人ホーム,介護付有料老人ホーム　ほのぼの,伊万里市黒川町塩屋５１１番地１,30,41205
有料老人ホーム,社会福祉法人　敬愛会　養護老人ホーム　シルバーケア武雄,武雄市朝日町大字甘久4269番地28,56,41206
有料老人ホーム,社会福祉法人　敬愛会　介護付有料老人ホーム シニアケアたけお,武雄市朝日町大字甘久4269番地28,23,41206
有料老人ホーム（地域密着型）,株式会社　サンライズ　介護付有料老人ホーム　きらら,武雄市武雄町大字富岡9576番地1,23,41206
有料老人ホーム（地域密着型）,介護付有料老人ホーム　ほのか,武雄市北方町大字大崎2367-3,22,41206
有料老人ホーム,介護付有料老人ホーム太陽,鹿島市大字高津原６６７番地１,27,41207
有料老人ホーム（地域密着型）,レジデンスゆうあい,鹿島市大字高津原2962番地1,27,41207
有料老人ホーム,介護付有料老人ホームスリールひらまつ,小城市小城町815-1,30,41208
有料老人ホーム,ケアホーム　ロイヤル　神埼,神埼市神埼町本堀１６２０,60,41210
有料老人ホーム,介護付有料老人ホームハーモニーライフきぼう神埼壱番館,神埼市神埼町竹字利田1042-1,30,41210
有料老人ホーム,介護付有料老人ホーム愛夢かんざき,神埼市神埼町田道ケ里2220-1,29,41210
軽費老人ホーム,ケアハウスあおぞら,基山町大字園部2307番地,50,41341
有料老人ホーム,介護付有料老人ホーム　ケアライフ花の里,みやき町大字西島3154番地１,41,41346
有料老人ホーム,介護付き有料老人ホーム紀水苑別館,みやき町大字簑原字目明谷4239番地3,40,41346
有料老人ホーム,介護付複合福祉施設　パークハウス・有田,有田町原明乙114番地1,16,41401
有料老人ホーム,介護付有料老人ホーム　グッドタイムホーム７・長崎駅前,長崎市筑後町8番23号,64,42201
有料老人ホーム,介護付有料老人ホームサンハイツ富士見,長崎市富士見町６－１,60,42201
有料老人ホーム,介護付き有料老人ホームこころのしろ,長崎市上銭座町11番8号,60,42201
サ高住（外部サービス利用型）,医療法人　恵会　外部サービス利用型特定施設入居者生活介護事業者　マザリーホーム光風台,長崎市鳴見台２丁目４５番２０号,56,42201
軽費老人ホーム,特定施設入居者生活介護事業所ケアハウスかおり,長崎市三京町８１１番地３３,50,42201
軽費老人ホーム,特定施設入居者生活介護事業所　ケアハウス稲佐の森,長崎市大谷町４１８番地１,50,42201
サ高住,アルファリビング長崎大浦,長崎市下町4番33号,47,42201
有料老人ホーム（外部サービス利用型）,外部サービス利用型介護付有料老人ホーム大浦十三番館,長崎市大浦町3番21号,36,42201
有料老人ホーム,介護支援センターながさき　ヒューマンプラザ伊勢の杜,長崎市伊勢町30番1,30,42201
有料老人ホーム,介護付有料老人ホーム　アンムート櫻馬場,長崎市桜馬場2丁目6番8号,24,42201
有料老人ホーム,特定施設入所者生活介護事業所　かいごの花みずき,長崎市平和町１７－７,22,42201
有料老人ホーム,介護付有料老人ホーム大浦十三番館,長崎市大浦町3番21号,22,42201
有料老人ホーム,介護付有料老人ホームポポロの森,長崎市戸町４丁目７番２０号,19,42201
軽費老人ホーム,社会福祉法人　幼老育成会　ケアハウス和楽園,佐世保市花園町２０５－５０,80,42202
軽費老人ホーム,ケアハウス光の子特定施設入所者生活介護事業所,佐世保市上原町749-1,50,42202
軽費老人ホーム,特定施設入所者生活介護　天神ベイヒルズ,佐世保市天神町1205-5,50,42202
有料老人ホーム,介護付有料老人ホーム　さくらプレイス,佐世保市吉井町直谷1242-2,50,42202
軽費老人ホーム,ケアハウスとうめい,佐世保市江上町935番1,50,42202
有料老人ホーム,介護付有料老人ホーム　はなの杜,佐世保市福田町５９８－１,50,42202
有料老人ホーム,介護付有料老人ホーム　白岳ホーム,佐世保市白岳町606-4,50,42202
軽費老人ホーム,ケアハウスあかりさき,佐世保市赤崎町1042番地,50,42202
軽費老人ホーム,社会福祉法人　由起会　ケアハウス　フォレスト　四季の里,佐世保市柚木町２４０９番地,50,42202
有料老人ホーム,介護付有料老人ホーム　ドリームステイひかり,佐世保市戸尾町4－5,50,42202
有料老人ホーム,介護付有料老人ホーム　あすなろ,佐世保市赤崎町８０番地１,50,42202
有料老人ホーム,介護付有料老人ホームシーサイドヴィラ音羽の浜,佐世保市東浜町139番地,50,42202
有料老人ホーム,介護付有料老人ホーム　ドリームステイのぞみ,佐世保市大和町30番地,50,42202
軽費老人ホーム,ケアハウス　ガーデンハイツはいき,佐世保市桑木場町159番地,50,42202
有料老人ホーム,ケアインファースト栄,佐世保市栄町5番9号,50,42202
サ高住,サービス付き高齢者向け住宅　ナイスケア　みなとまち,佐世保市湊町5-5,50,42202
有料老人ホーム,介護付有料老人ホーム　やまずみ荘　「のどか」,佐世保市山祗町385番地1,40,42202
有料老人ホーム,介護付有料老人ホーム　ナーシングホーム日野,佐世保市日野町856-10,30,42202
有料老人ホーム,介護付有料老人ホーム　あかり,佐世保市日野町７３１番地２,30,42202
有料老人ホーム,介護付有料老人ホームかもん,佐世保市針尾東町1072-1,30,42202
有料老人ホーム,介護付有料老人ホーム大塔,佐世保市田の浦町5番41号,30,42202
有料老人ホーム,介護付有料老人ホーム　ケアタウンてんじん,佐世保市天神４丁目６番２０号,30,42202
有料老人ホーム,介護付有料老人ホーム　しながわ,佐世保市柚木町２１６４番,25,42202
軽費老人ホーム,ケアハウス　かしの木,佐世保市鹿町町下歌ケ浦１０９－２,20,42202
有料老人ホーム,介護付有料老人ホーム　みどり,佐世保市中通町17番地22,18,42202
有料老人ホーム,介護付有料老人ホーム　みのりの里,佐世保市長畑町455番1,15,42202
有料老人ホーム,介護付有料老人ホーム　あんしんハウス島原,島原市上新丁1丁目4158番地1,54,42203
軽費老人ホーム,ケァハウスしまばら特定施設入居者生活介護事業所,島原市下川尻町８３５１番地,51,42203
サ高住,特定施設入居者生活介護事業所　あんしんハウス島原,島原市城見町4950-1,16,42203
