type,name,address,capacity,code,coordinate,residential,demand,capacity_pct,capacity_per_k,longitude,latitude
認知症対応型共同生活介護,グループホーム　たきの憩,大台町上真手405番地,18,24443,"[136.358704, 34.375259]",1,2075.157,,8.674042494134177,136.358704,34.375259
介護老人保健施設,介護老人保健施設　弘樹苑,玉城町原字風呂山2835,100,24461,"[136.586716, 34.470379]",1,2186.148,,45.74255722851334,136.586716,34.470379
介護老人福祉施設,介護老人福祉施設　はなのその,玉城町勝田字濱塚3086番地42,60,24461,"[136.621262, 34.474632]",1,2186.148,,27.445534337108008,136.621262,34.474632
介護老人保健施設,玉城町介護老人保健施設ケアハイツ玉城,玉城町佐田８８１,51,24461,"[136.63942, 34.48954]",1,2186.148,,23.328704186541806,136.63942,34.48954
介護老人福祉施設,介護老人福祉施設　はなのその,玉城町勝田３０８６－４２,30,24461,"[136.630737, 34.475784]",1,2186.148,,13.722767168554004,136.630737,34.475784
認知症対応型共同生活介護,グループホーム桜の里,玉城町矢野139-3,18,24461,"[136.60907, 34.481491]",1,2186.148,,8.233660301132403,136.60907,34.481491
介護老人福祉施設,特別養護老人ホームかりん,度会町田間字前山319番地18,80,24470,"[136.599518, 34.434353]",1,1446.024,,55.324116335551835,136.599518,34.434353
介護老人福祉施設,指定介護老人福祉施設特別養護老人ホームわたらい緑清苑,度会町棚橋1202番地,70,24470,"[136.619919, 34.444275]",1,1446.024,,48.40860179360786,136.619919,34.444275
介護老人福祉施設（地域密着型）,指定地域密着型介護老人福祉施設わたらい緑清苑,度会町棚橋1202番地,24,24470,"[136.619919, 34.444275]",1,1446.024,,16.59723490066555,136.619919,34.444275
認知症対応型共同生活介護,グループホーム　わたらい,度会町麻加江516-1,9,24470,"[136.557373, 34.436111]",1,1446.024,,6.223963087749582,136.557373,34.436111
認知症対応型共同生活介護,グループホーム　こかげ,度会町棚橋198番地,9,24470,"[136.619919, 34.444275]",1,1446.024,,6.223963087749582,136.619919,34.444275
介護老人保健施設,介護老人保健施設　暁,大紀町大内山2951番1,100,24471,"[136.326569, 34.274536]",1,2241.866,,44.60569900252736,136.326569,34.274536
介護老人福祉施設,特別養護老人ホーム共生園,大紀町崎1785,58,24471,"[136.396439, 34.298752]",1,2241.866,,25.87130542146587,136.396439,34.298752
介護老人福祉施設,特別養護老人ホーム　大宮園,大紀町野原５１９番地１,50,24471,"[136.519302, 34.414452]",1,2241.866,,22.30284950126368,136.519302,34.414452
介護老人福祉施設,特別養護老人ホーム大宮園,大紀町野原５１９番地１,30,24471,"[136.519302, 34.414452]",1,2241.866,,13.381709700758208,136.519302,34.414452
認知症対応型共同生活介護,なでしこ大紀,大紀町崎181-4,18,24471,"[136.396439, 34.298752]",1,2241.866,,8.029025820454924,136.396439,34.298752
認知症対応型共同生活介護,特定非営利活動法人　グループホーム滝原,大紀町滝原830番地１,11,24471,"[136.430618, 34.367638]",1,2241.866,,4.906626890278009,136.430618,34.367638
介護老人福祉施設,特別養護老人ホーム真砂寮,南伊勢町小方竈17番地,70,24472,"[136.490875, 34.246223]",1,3443.9030000000002,,20.325775725971376,136.490875,34.246223
介護老人福祉施設,特別養護老人ホーム柑洋苑,南伊勢町五ヶ所浦2870,50,24472,"[136.707504, 34.352638]",1,3443.9030000000002,,14.518411232836696,136.707504,34.352638
介護老人福祉施設,特別養護老人ホーム　メディカルケア伊勢志摩,南伊勢町下津浦７６７番地８,40,24472,"[136.735001, 34.330193]",1,3443.9030000000002,,11.614728986269357,136.735001,34.330193
介護老人福祉施設,特別養護老人ホーム　メディカルケア伊勢志摩,南伊勢町下津浦767番地8,30,24472,"[136.735001, 34.330193]",1,3443.9030000000002,,8.711046739702018,136.735001,34.330193
介護老人保健施設,介護老人保健施設　水脈の郷,南伊勢町慥柄浦1－1,29,24472,"[136.561493, 34.292141]",1,3443.9030000000002,,8.420678515045283,136.561493,34.292141
介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホームりゅうせんヒルハウス,南伊勢町船越2552番地2,29,24472,"[136.680984, 34.348396]",1,3443.9030000000002,,8.420678515045283,136.680984,34.348396
認知症対応型共同生活介護,愛の家グループホーム五ヶ所,南伊勢町五ヶ所浦4024-2,18,24472,"[136.702194, 34.355484]",1,3443.9030000000002,,5.2266280438212105,136.702194,34.355484
認知症対応型共同生活介護,グループホームぱれっと,南伊勢町河内520番地,9,24472,"[136.518829, 34.299454]",1,3443.9030000000002,,2.6133140219106052,136.518829,34.299454
介護老人保健施設,介護老人保健施設　菖蒲園,紀北町上里239-8,100,24543,"[136.235565, 34.140404]",1,3728.392,,26.82121407834799,136.235565,34.140404
介護老人保健施設,介護老人保健施設　輝,紀北町東長島2482,60,24543,"[136.340652, 34.208382]",1,3728.392,,16.092728447008792,136.340652,34.208382
介護老人福祉施設,紀北町立老人ホーム赤羽寮,紀北町島原1402番地1,50,24543,"[136.269974, 34.199734]",1,3728.392,,13.410607039173994,136.269974,34.199734
介護老人福祉施設,特別養護老人ホーム　みやま園,紀北町矢口浦842番地,50,24543,"[136.266541, 34.137451]",1,3728.392,,13.410607039173994,136.266541,34.137451
介護老人福祉施設,特別養護老人ホーム　どじょっこ,紀北町馬瀬字広田1635番地1,50,24543,"[136.253632, 34.158897]",1,3728.392,,13.410607039173994,136.253632,34.158897
介護老人福祉施設（地域密着型）,地域密着型介護老人福祉施設みやま園,紀北町矢口浦842番地,20,24543,"[136.266541, 34.137451]",1,3728.392,,5.364242815669597,136.266541,34.137451
認知症対応型共同生活介護,グループホーム　たいき,紀北町三浦７０５番地１,18,24543,"[136.274704, 34.166985]",1,3728.392,,4.827818534102637,136.274704,34.166985
認知症対応型共同生活介護,グループホーム　第２ゆりかご,紀北町海山区船津１２１８,18,24543,"[136.320389, 34.187405]",1,3728.392,,4.827818534102637,136.320389,34.187405
認知症対応型共同生活介護,グループホーム　どんぐり,紀北町1635-2,18,24543,"[136.33728, 34.211468]",1,3728.392,,4.827818534102637,136.33728,34.211468
認知症対応型共同生活介護,グループホームさくら,紀北町東長島1075-6,11,24543,"[136.349396, 34.220497]",1,3728.392,,2.9503335486182785,136.349396,34.220497
認知症対応型共同生活介護,グループホーム　ゆりかご,紀北町船津１１６３番地１,9,24543,"[136.191467, 34.155266]",1,3728.392,,2.4139092670513187,136.191467,34.155266
介護老人保健施設,老人保健施設きなん苑,御浜町阿田和１７７,100,24561,"[136.035751, 33.800941]",1,1785.005,,56.02225203850969,136.035751,33.800941
介護老人福祉施設,特別養護老人ホームエイジハウス,御浜町神木23,50,24561,"[136.028244, 33.868778]",1,1785.005,,28.011126019254846,136.028244,33.868778
認知症対応型共同生活介護,グループホーム　みつわ,御浜町志原1698-50,18,24561,"[136.05304, 33.848656]",1,1785.005,,10.084005366931745,136.05304,33.848656
認知症対応型共同生活介護,グループホーム　ひぐらし,御浜町神木２３番地,18,24561,"[136.028244, 33.868778]",1,1785.005,,10.084005366931745,136.028244,33.868778
介護療養型医療施設,紀南病院,御浜町大字阿田和４７５０,15,24561,"[136.038803, 33.802685]",1,1785.005,,8.403337805776454,136.038803,33.802685
介護老人福祉施設,宝寿園,紀宝町北桧杖90番地,82,24562,"[135.96463, 33.732506]",1,1980.009,,41.41395316889974,135.96463,33.732506
介護老人福祉施設（地域密着型）,亀楽苑,紀宝町井田1609番地2,29,24562,"[136.021667, 33.760536]",1,1980.009,,14.646398071927957,136.021667,33.760536
認知症対応型共同生活介護,グループホーム楽らく,紀宝町成川１０７６番地５,18,24562,"[135.996033, 33.741814]",1,1980.009,,9.09086776878287,135.996033,33.741814
介護老人福祉施設,特別養護老人ホーム福寿荘,大津市大萱七丁目7番1号,130,25201,"[135.916107, 34.995461]",1,44685.022,,2.9092522322132908,135.916107,34.995461
介護老人福祉施設,社会福祉法人　特別養護老人ホーム真盛園,大津市坂本５丁目１３番１号,115,25201,"[135.868942, 35.081402]",1,44685.022,,2.5735692823425267,135.868942,35.081402
介護老人福祉施設,特別養護老人ホーム榛原の里,大津市真野普門三丁目1120番地,114,25201,"[135.901672, 35.146931]",1,44685.022,,2.551190419017809,135.901672,35.146931
介護老人福祉施設,特別養護老人ホーム　桐生園,大津市桐生一丁目26番7号,103,25201,"[135.990997, 34.970531]",1,44685.022,,2.3050229224459153,135.990997,34.970531
介護老人保健施設,医療法人　弘英会　介護老人保健施設　Ｂ・Ｏ・Ｈ ケア・サービスセンター,大津市伊香立途中町字上野７０４番地,100,25201,"[135.855423, 35.170525]",1,44685.022,,2.237886332471762,135.855423,35.170525
介護老人保健施設,独立行政法人地域医療機能推進機構　滋賀病院附属介護老人保健施設,大津市富士見台16-1,100,25201,"[135.884552, 34.985733]",1,44685.022,,2.237886332471762,135.884552,34.985733
介護老人福祉施設,特別養護老人ホーム　千寿の郷,大津市石山千町276-1,88,25201,"[135.881271, 34.943726]",1,44685.022,,1.9693399725751506,135.881271,34.943726
介護老人福祉施設,介護老人福祉施設リバプール,大津市大石中1-5-14,80,25201,"[135.911987, 34.909767]",1,44685.022,,1.7903090659774097,135.911987,34.909767
介護老人福祉施設,特別養護老人ホーム　カーサ月の輪,大津市月輪１丁目１２番８号,80,25201,"[135.935455, 34.991943]",1,44685.022,,1.7903090659774097,135.935455,34.991943
介護老人福祉施設,特別養護老人ホーム松の浦湯治の郷,大津市大物668番地,80,25201,"[135.931458, 35.210762]",1,44685.022,,1.7903090659774097,135.931458,35.210762
介護老人福祉施設,（とくべつようごろうじんほーむふるさと）,大津市相模町10番1号,80,25201,"[135.887054, 34.994343]",1,44685.022,,1.7903090659774097,135.887054,34.994343
介護老人福祉施設,特別養護老人ホーム　湖の花,大津市衣川二丁目２７番１号,70,25201,"[135.904617, 35.114719]",1,44685.022,,1.5665204327302333,135.904617,35.114719
介護老人保健施設,介護老人保健施設レーク・ホロニー,大津市大萱七丁目7番3号,64,25201,"[135.916092, 34.995285]",1,44685.022,,1.4322472527819277,135.916092,34.995285
介護老人福祉施設,特別養護老人ホーム夕照たまのうら,大津市玉野浦15-1,60,25201,"[135.910645, 34.981686]",1,44685.022,,1.3427317994830572,135.910645,34.981686
介護老人福祉施設,特別養護老人ホーム　真野しょうぶ苑,大津市真野4-2-1,60,25201,"[135.914917, 35.128883]",1,44685.022,,1.3427317994830572,135.914917,35.128883
介護老人保健施設,介護老人保健施設日和の里,大津市坂本6丁目25番3号,56,25201,"[135.873276, 35.074162]",1,44685.022,,1.2532163461841868,135.873276,35.074162
介護老人保健施設,医療法人堅田病院介護老人保健施設虹水苑,大津市仰木七丁目18-15,50,25201,"[135.895264, 35.114185]",1,44685.022,,1.118943166235881,135.895264,35.114185
介護老人保健施設,介護老人保健施設ケアセンター志賀,大津市和邇高城260番地の1,50,25201,"[135.919373, 35.1618]",1,44685.022,,1.118943166235881,135.919373,35.1618
介護老人福祉施設,特別養護老人ホーム　長等の里,大津市神出開町字徴妙寺２６０番９号,50,25201,"[135.851425, 35.003181]",1,44685.022,,1.118943166235881,135.851425,35.003181
介護老人福祉施設,ケアタウンからさき　介護老人福祉施設,大津市見世一丁目17番1号,50,25201,"[135.859726, 35.040268]",1,44685.022,,1.118943166235881,135.859726,35.040268
介護老人福祉施設,近江舞子しょうぶ苑,大津市南小松90番地,50,25201,"[135.959229, 35.238548]",1,44685.022,,1.118943166235881,135.959229,35.238548
介護老人福祉施設,介護老人福祉施設桐生園,大津市桐生一丁目２６番７号,44,25201,"[135.990997, 34.970531]",1,44685.022,,0.9846699862875753,135.990997,34.970531
介護老人福祉施設,特別養護老人ホーム　近江舞子しょうぶ苑（ユニット型）,大津市南小松90番地,30,25201,"[135.959229, 35.238548]",1,44685.022,,0.6713658997415286,135.959229,35.238548
介護老人保健施設,介護老人保健施設チェルシー,大津市大石淀三丁目8-23,29,25201,"[135.907486, 34.907806]",1,44685.022,,0.648987036416811,135.907486,34.907806
介護老人福祉施設（地域密着型）,特別養護老人ホーム　アシタバ,大津市松が丘7丁目15番6号,29,25201,"[135.964615, 34.971313]",1,44685.022,,0.648987036416811,135.964615,34.971313
介護老人福祉施設（地域密着型）,特別養護老人ホーム　南天,大津市松が丘7丁目8番10号,29,25201,"[135.963028, 34.969257]",1,44685.022,,0.648987036416811,135.963028,34.969257
介護療養型医療施設,医療法人堅田病院,大津市本堅田三丁目33-24,27,25201,"[135.915314, 35.117455]",1,44685.022,,0.6042293097673758,135.915314,35.117455
認知症対応型共同生活介護,琵琶湖大橋グループホーム,大津市本堅田４丁目４番１８号,27,25201,"[135.919662, 35.116787]",1,44685.022,,0.6042293097673758,135.919662,35.116787
認知症対応型共同生活介護,グループホームクリーム,大津市大石淀３丁目２－２,18,25201,"[135.907166, 34.907642]",1,44685.022,,0.4028195398449172,135.907166,34.907642
認知症対応型共同生活介護,南郷グループホームほたる,大津市南郷一丁目7-21,18,25201,"[135.907333, 34.944386]",1,44685.022,,0.4028195398449172,135.907333,34.944386
認知症対応型共同生活介護,高齢者グループホーム南志賀の里,大津市南志賀３丁目１番１８,18,25201,"[135.861206, 35.035942]",1,44685.022,,0.4028195398449172,135.861206,35.035942
認知症対応型共同生活介護,悠悠,大津市一里山五丁目20番37号,18,25201,"[135.93663, 34.978966]",1,44685.022,,0.4028195398449172,135.93663,34.978966
認知症対応型共同生活介護,洛和グループホーム大津,大津市大門通11-11,18,25201,"[135.855591, 35.014019]",1,44685.022,,0.4028195398449172,135.855591,35.014019
認知症対応型共同生活介護,グループホームマザーレイク,大津市黒津１－６－１８,18,25201,"[135.913712, 34.942436]",1,44685.022,,0.4028195398449172,135.913712,34.942436
認知症対応型共同生活介護,洛和グループホーム石山寺,大津市平津1丁目17-32,18,25201,"[135.909256, 34.94846]",1,44685.022,,0.4028195398449172,135.909256,34.94846
認知症対応型共同生活介護,洛和グループホーム坂本,大津市下阪本6-13-11,18,25201,"[135.885239, 35.068329]",1,44685.022,,0.4028195398449172,135.885239,35.068329
認知症対応型共同生活介護,グループホームやすらぎの郷,大津市下阪本4-6-37,18,25201,"[135.878433, 35.064598]",1,44685.022,,0.4028195398449172,135.878433,35.064598
認知症対応型共同生活介護,グループホーム三亀,大津市別保３丁目１－２４,18,25201,"[135.889099, 34.987797]",1,44685.022,,0.4028195398449172,135.889099,34.987797
認知症対応型共同生活介護,グループホーム出愛荘,大津市際川４－１３－６,18,25201,"[135.869461, 35.045887]",1,44685.022,,0.4028195398449172,135.869461,35.045887
認知症対応型共同生活介護,桐生園グループホーム,大津市桐生一丁目26番7号,18,25201,"[135.990997, 34.970531]",1,44685.022,,0.4028195398449172,135.990997,34.970531
認知症対応型共同生活介護,グループホーム愛和,大津市蓮池町13－10,18,25201,"[135.8638, 35.046726]",1,44685.022,,0.4028195398449172,135.8638,35.046726
認知症対応型共同生活介護,医療法人　誠仁会　ぐるーぷほーむ木一,大津市里５丁目２－６０,18,25201,"[135.928268, 34.936123]",1,44685.022,,0.4028195398449172,135.928268,34.936123
認知症対応型共同生活介護,認知症高齢者グループホーム　楽日荘,大津市長等2丁目1-19,18,25201,"[135.861801, 35.008827]",1,44685.022,,0.4028195398449172,135.861801,35.008827
認知症対応型共同生活介護,グループホーム雅荘,大津市坂本６丁目３２－４９,18,25201,"[135.874939, 35.076077]",1,44685.022,,0.4028195398449172,135.874939,35.076077
認知症対応型共同生活介護,医療法人湖青会　高齢者グループホーム志賀の里,大津市和邇高城２７０番２,18,25201,"[135.919601, 35.162731]",1,44685.022,,0.4028195398449172,135.919601,35.162731
認知症対応型共同生活介護,グループホームあいおい,大津市音羽台２－１５,18,25201,"[135.86145, 35.001316]",1,44685.022,,0.4028195398449172,135.86145,35.001316
認知症対応型共同生活介護,グループホームみちくさ,大津市稲津１丁目３－９,18,25201,"[135.913071, 34.950596]",1,44685.022,,0.4028195398449172,135.913071,34.950596
認知症対応型共同生活介護,真野陽風荘,大津市真野２丁目２４－２９,18,25201,"[135.918198, 35.127697]",1,44685.022,,0.4028195398449172,135.918198,35.127697
認知症対応型共同生活介護,グループホームクリーム膳所,大津市西の庄１２－２１,18,25201,"[135.887482, 35.001629]",1,44685.022,,0.4028195398449172,135.887482,35.001629
認知症対応型共同生活介護,ニチイケアセンター大津仰木の里,大津市仰木の里３丁目５－２０,18,25201,"[135.886902, 35.104927]",1,44685.022,,0.4028195398449172,135.886902,35.104927
認知症対応型共同生活介護,グループホームさくらんぼ,大津市大将軍１丁目４－１９,18,25201,"[135.920624, 34.992149]",1,44685.022,,0.4028195398449172,135.920624,34.992149
認知症対応型共同生活介護,グループホームクリーム鹿跳,大津市大石東六丁目1-11,18,25201,"[135.914658, 34.913109]",1,44685.022,,0.4028195398449172,135.914658,34.913109
認知症対応型共同生活介護,洛和グループホーム瀬田,大津市大江3-6-5,18,25201,"[135.918869, 34.979794]",1,44685.022,,0.4028195398449172,135.918869,34.979794
認知症対応型共同生活介護,グループホーム匠,大津市伊香立北在地町651-4,18,25201,"[135.865021, 35.15007]",1,44685.022,,0.4028195398449172,135.865021,35.15007
認知症対応型共同生活介護,医療法人弘英会グループホームさくらテラス,大津市本堅田6丁目39番18号,18,25201,"[135.909775, 35.115311]",1,44685.022,,0.4028195398449172,135.909775,35.115311
認知症対応型共同生活介護,グループホーム美咲の家,大津市別保３丁目10番40号,18,25201,"[135.889847, 34.984444]",1,44685.022,,0.4028195398449172,135.889847,34.984444
認知症対応型共同生活介護,グループホームレイクヒル琴,大津市雄琴一丁目13-25,18,25201,"[135.895187, 35.090874]",1,44685.022,,0.4028195398449172,135.895187,35.090874
認知症対応型共同生活介護,グランメゾン輪舞館大津真野,大津市真野2丁目24-29,18,25201,"[135.918198, 35.127697]",1,44685.022,,0.4028195398449172,135.918198,35.127697
認知症対応型共同生活介護,かたた駅前グループホーム,大津市本堅田6丁目31－29,18,25201,"[135.9133, 35.119152]",1,44685.022,,0.4028195398449172,135.9133,35.119152
認知症対応型共同生活介護,大津ケアセンターそよ風,大津市瀬田三丁目１８－２０,12,25201,"[135.907654, 34.966366]",1,44685.022,,0.26854635989661146,135.907654,34.966366
認知症対応型共同生活介護,高齢者グループホームつむぎ,大津市南志賀三丁目14-23,12,25201,"[135.860306, 35.036438]",1,44685.022,,0.26854635989661146,135.860306,35.036438
認知症対応型共同生活介護,かたた駅前グループホーム,大津市本堅田６丁目３１－２９,12,25201,"[135.9133, 35.119152]",1,44685.022,,0.26854635989661146,135.9133,35.119152
認知症対応型共同生活介護,グループホームさくら,大津市大石東四丁目５番６号,9,25201,"[135.922638, 34.915092]",1,44685.022,,0.2014097699224586,135.922638,34.915092
認知症対応型共同生活介護,シルバーの森　夕照苑,大津市富士見台44-14,9,25201,"[135.883026, 34.977757]",1,44685.022,,0.2014097699224586,135.883026,34.977757
認知症対応型共同生活介護,グループホーム富士見,大津市富士見台１５－３６,9,25201,"[135.885208, 34.986965]",1,44685.022,,0.2014097699224586,135.885208,34.986965
認知症対応型共同生活介護,社会福祉法人　華頂会　グループホーム　せいか,大津市大萱6丁目9番9号,9,25201,"[135.91922, 34.991982]",1,44685.022,,0.2014097699224586,135.91922,34.991982
認知症対応型共同生活介護,洛和グループホーム大津若葉台,大津市若葉台30-25,9,25201,"[135.880081, 34.976021]",1,44685.022,,0.2014097699224586,135.880081,34.976021
介護老人福祉施設,特別養護老人ホーム　近江第二ふるさと園,彦根市開出今町1343-3,145,25202,"[136.230576, 35.258904]",1,14334.753,,10.115277186847935,136.230576,35.258904
介護老人福祉施設,特別養護老人ホーム近江ふるさと園,彦根市石寺町713番地,142,25202,"[136.186096, 35.243446]",1,14334.753,,9.905995589878668,136.186096,35.243446
介護老人福祉施設,特別養護老人ホーム近江ふるさと園,彦根市石寺町713番地,136,25202,"[136.186096, 35.243446]",1,14334.753,,9.487432395940132,136.186096,35.243446
介護老人保健施設,介護老人保健施設アロフェンテ彦根,彦根市竹ヶ鼻町80番地,100,25202,"[136.247391, 35.241135]",1,14334.753,,6.976053232308921,136.247391,35.241135
介護老人福祉施設,特別養護老人ホーム　千松の郷,彦根市松原町520-1,80,25202,"[136.251663, 35.288982]",1,14334.753,,5.580842585847137,136.251663,35.288982
介護老人福祉施設,特別養護老人ホームサニープレイス彦根,彦根市三津町４４６番地１,80,25202,"[136.211609, 35.202282]",1,14334.753,,5.580842585847137,136.211609,35.202282
介護療養型医療施設,医療法人恭昭会彦根中央病院介護療養型医療施設,彦根市西今町421,60,25202,"[136.241058, 35.248966]",1,14334.753,,4.185631939385352,136.241058,35.248966
介護医療院,彦根中央介護医療院,彦根市西今町421,60,25202,"[136.241058, 35.248966]",1,14334.753,,4.185631939385352,136.241058,35.248966
介護老人福祉施設,特別養護老人ホーム　さざなみ苑,彦根市城町２丁目１３番３号,50,25202,"[136.242722, 35.277054]",1,14334.753,,3.4880266161544604,136.242722,35.277054
介護老人福祉施設,特別養護老人ホームさざなみ苑,彦根市城町２丁目13番3号,40,25202,"[136.242722, 35.277054]",1,14334.753,,2.7904212929235683,136.242722,35.277054
介護老人福祉施設（地域密着型）,特別養護老人ホーム　風蝶木,彦根市極楽寺町596番地,29,25202,"[136.233795, 35.229897]",1,14334.753,,2.023055437369587,136.233795,35.229897
介護老人福祉施設（地域密着型）,特別養護老人ホーム　ナースログ,彦根市極楽寺町605番地,29,25202,"[136.233795, 35.229897]",1,14334.753,,2.023055437369587,136.233795,35.229897
介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム　千松の郷Ⅱ番館,彦根市松原町524,29,25202,"[136.251999, 35.287991]",1,14334.753,,2.023055437369587,136.251999,35.287991
介護老人福祉施設（地域密着型）,第2邂逅の郷特別養護老人ホーム,彦根市日夏町151,29,25202,"[136.220047, 35.241905]",1,14334.753,,2.023055437369587,136.220047,35.241905
介護老人福祉施設（地域密着型）,邂逅の郷特別養護老人ホーム,彦根市日夏町151,20,25202,"[136.220047, 35.241905]",1,14334.753,,1.3952106464617842,136.220047,35.241905
認知症対応型共同生活介護,ひこねの憩,彦根市地蔵町203番7,12,25202,"[136.268051, 35.25457]",1,14334.753,,0.8371263878770705,136.268051,35.25457
認知症対応型共同生活介護,グループホーム　えくぼ,彦根市金剛寺町58-1,12,25202,"[136.242142, 35.231194]",1,14334.753,,0.8371263878770705,136.242142,35.231194
認知症対応型共同生活介護,彦根市グループホームゆうゆう,彦根市川瀬馬場町1015-1,9,25202,"[136.22139, 35.229382]",1,14334.753,,0.6278447909078028,136.22139,35.229382
認知症対応型共同生活介護,グループホーム　さざなみ苑,彦根市城町2丁目13番3号,9,25202,"[136.242722, 35.277054]",1,14334.753,,0.6278447909078028,136.242722,35.277054
認知症対応型共同生活介護,栄町グループホーム,彦根市栄町２丁目１－２２,9,25202,"[136.243423, 35.274483]",1,14334.753,,0.6278447909078028,136.243423,35.274483
認知症対応型共同生活介護,グループホーム和楽,彦根市野田山町１０９９－１,9,25202,"[136.284439, 35.247684]",1,14334.753,,0.6278447909078028,136.284439,35.247684
認知症対応型共同生活介護,あったかハウス京町グループホーム,彦根市京町1丁目4-7,9,25202,"[136.259445, 35.267639]",1,14334.753,,0.6278447909078028,136.259445,35.267639
認知症対応型共同生活介護,あったかハウス甘呂グループホーム,彦根市甘呂町490,9,25202,"[136.219009, 35.247677]",1,14334.753,,0.6278447909078028,136.219009,35.247677
認知症対応型共同生活介護,グループホーム鈴の家,彦根市田原町８７－２,9,25202,"[136.178055, 35.217716]",1,14334.753,,0.6278447909078028,136.178055,35.217716
認知症対応型共同生活介護,グループホーム　つぼみ,彦根市鳥居本町１４５５－７,9,25202,"[136.287277, 35.280602]",1,14334.753,,0.6278447909078028,136.287277,35.280602
認知症対応型共同生活介護,湖の辺の道,彦根市新海町２２３７,9,25202,"[136.130707, 35.217804]",1,14334.753,,0.6278447909078028,136.130707,35.217804
認知症対応型共同生活介護,あったかハウス甘呂グループホーム　サフラン,彦根市甘呂町491,9,25202,"[136.219009, 35.247677]",1,14334.753,,0.6278447909078028,136.219009,35.247677
認知症対応型共同生活介護,グループホームあいの里八坂,彦根市八坂町1900-12,9,25202,"[136.224518, 35.262505]",1,14334.753,,0.6278447909078028,136.224518,35.262505
認知症対応型共同生活介護,ひらたグループホーム翔裕館,彦根市平田町448-1,9,25202,"[136.242508, 35.257957]",1,14334.753,,0.6278447909078028,136.242508,35.257957
介護老人保健施設,介護老人保健施設　長浜メディケアセンター,長浜市加田町2984-1,104,25203,"[136.305328, 35.360207]",1,16849.049,,6.172455193168469,136.305328,35.360207
介護老人福祉施設,特別養護老人ホーム青浄苑,長浜市加田町２９９５,104,25203,"[136.305328, 35.360207]",1,16849.049,,6.172455193168469,136.305328,35.360207
介護老人保健施設,介護老人保健施設　琵琶,長浜市川道町２６９４,100,25203,"[136.236526, 35.402912]",1,16849.049,,5.935053070354297,136.236526,35.402912
介護老人保健施設,介護老人保健施設　湖北やすらぎの里,長浜市木之本町黒田１２２１番地,84,25203,"[136.212631, 35.504551]",1,16849.049,,4.985444579097609,136.212631,35.504551
介護老人福祉施設,滋賀県立特別養護老人ホーム福良荘,長浜市内保町４８０番地,80,25203,"[136.302612, 35.432568]",1,16849.049,,4.7480424562834385,136.302612,35.432568
介護老人福祉施設,特別養護老人ホーム　湖北水鳥の里,長浜市湖北町延勝寺1844番地,80,25203,"[136.20256, 35.433708]",1,16849.049,,4.7480424562834385,136.20256,35.433708
介護老人福祉施設,特別養護老人ホームふくら,長浜市内保町４８０,80,25203,"[136.302612, 35.432568]",1,16849.049,,4.7480424562834385,136.302612,35.432568
介護老人福祉施設,とくべつようごろうじんほーむ　こほくあさひのさと,長浜市湖北町延勝寺２９７－１,80,25203,"[136.20256, 35.433708]",1,16849.049,,4.7480424562834385,136.20256,35.433708
介護老人福祉施設,特別養護老人ホーム　アンタレス,長浜市加田町3360,70,25203,"[136.297729, 35.361198]",1,16849.049,,4.154537149248008,136.297729,35.361198
介護老人福祉施設,特別養護老人ホーム　奥びわこ,長浜市西浅井町大浦１７８８－３,60,25203,"[136.106613, 35.482368]",1,16849.049,,3.5610318422125786,136.106613,35.482368
介護老人福祉施設,特別養護老人ホーム　けやきの杜,長浜市高月町柏原1055番地,60,25203,"[136.243683, 35.478424]",1,16849.049,,3.5610318422125786,136.243683,35.478424
介護老人福祉施設,特別養護老人ホーム 青芳,長浜市川道町2572,54,25203,"[136.235397, 35.40303]",1,16849.049,,3.2049286579913208,136.235397,35.40303
介護老人福祉施設,特別養護老人ホーム伊香の里,長浜市木之本町黒田1221,50,25203,"[136.212631, 35.504551]",1,16849.049,,2.9675265351771487,136.212631,35.504551
介護老人福祉施設,特別養護老人ホーム　今浜の郷,長浜市下坂中町200番地1,40,25203,"[136.284561, 35.365017]",1,16849.049,,2.3740212281417192,136.284561,35.365017
介護老人福祉施設,社会福祉法人さざなみ会　特別養護老人ホーム姉川の里,長浜市大井町９７３－１,30,25203,"[136.26152, 35.416985]",1,16849.049,,1.7805159211062893,136.26152,35.416985
介護老人福祉施設（地域密着型）,特別養護老人ホーム　まんてん塩津,長浜市西浅井町塩津中１１２３番地,29,25203,"[136.153671, 35.530399]",1,16849.049,,1.7211653904027464,136.153671,35.530399
介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム　あじさいの郷,長浜市余呉町池原85番地,29,25203,"[136.179352, 35.559612]",1,16849.049,,1.7211653904027464,136.179352,35.559612
認知症対応型共同生活介護,グループホームふじのみね,長浜市醍醐町235番地,18,25203,"[136.349731, 35.43573]",1,16849.049,,1.0683095526637736,136.349731,35.43573
認知症対応型共同生活介護,グループホーム　まんてん塩津,長浜市西浅井町塩津中２７０番地,18,25203,"[136.153671, 35.530399]",1,16849.049,,1.0683095526637736,136.153671,35.530399
認知症対応型共同生活介護,社会福祉法人　さざなみ会　グループホーム姉川の里,長浜市大井町９７３番地２,18,25203,"[136.26152, 35.416985]",1,16849.049,,1.0683095526637736,136.26152,35.416985
