,type,name,address,capacity,code,coordinate,residential,demand,capacity_pct,capacity_per_k,longitude,latitude
7441,有料老人ホーム,ニチイホーム用賀,世田谷区玉川台二丁目17番11号,80,13112,"[139.629074, 35.62442]",0,101100.254,0.07912937587674113,0.7912937587674113,139.629074,35.62442
7442,有料老人ホーム,ロイヤルライフ奥沢,世田谷区奥沢三丁目33番13号,79,13112,"[139.672333, 35.603413]",0,101100.254,0.07814025867828185,0.7814025867828185,139.672333,35.603413
7443,有料老人ホーム,しまナーシングホーム学芸大学,世田谷区野沢3-5-14,76,13112,"[139.673386, 35.62962]",0,101100.254,0.07517290708290407,0.7517290708290407,139.673386,35.62962
7444,サ高住,グランクレール世田谷中町ケアレジデンス,世田谷区中町五丁目9番9号,75,13112,"[139.643738, 35.62075]",0,101100.254,0.0741837898844448,0.741837898844448,139.643738,35.62075
7445,有料老人ホーム,ヒルデモア世田谷岡本,世田谷区岡本2-17-8,70,13112,"[139.615219, 35.623055]",0,101100.254,0.06923820389214848,0.6923820389214848,139.615219,35.623055
7446,有料老人ホーム,東急ウェリナケア尾山台,世田谷区玉堤一丁目24番15号,68,13112,"[139.648926, 35.597054]",0,101100.254,0.06725996949522996,0.6725996949522995,139.648926,35.597054
7447,有料老人ホーム,イリーゼ二子玉川ガーデン,世田谷区鎌田4-14-8,67,13112,"[139.608658, 35.623699]",0,101100.254,0.0662708522967707,0.662708522967707,139.608658,35.623699
7448,有料老人ホーム,ニチイホーム八幡山,世田谷区八幡山1-19-18,66,13112,"[139.621735, 35.663185]",0,101100.254,0.06528173509831142,0.6528173509831142,139.621735,35.663185
7449,有料老人ホーム,成城歐林邸,世田谷区成城三丁目11番28号,65,13112,"[139.595322, 35.637051]",0,101100.254,0.06429261789985216,0.6429261789985217,139.595322,35.637051
7450,有料老人ホーム,フェリオ成城,世田谷区祖師谷4-32-7,65,13112,"[139.604263, 35.648678]",0,101100.254,0.06429261789985216,0.6429261789985217,139.604263,35.648678
7451,有料老人ホーム,ニチイケアセンター世田谷大蔵,世田谷区大蔵4-2-14,64,13112,"[139.609634, 35.629257]",0,101100.254,0.06330350070139289,0.6330350070139289,139.609634,35.629257
7452,サ高住,リハビリホームまどか上祖師谷,世田谷区上祖師谷6-7-15,64,13112,"[139.596268, 35.658558]",0,101100.254,0.06330350070139289,0.6330350070139289,139.596268,35.658558
7453,有料老人ホーム,アライブ世田谷下馬,世田谷区下馬6丁目29番22号,63,13112,"[139.680664, 35.630676]",0,101100.254,0.06231438350293363,0.6231438350293363,139.680664,35.630676
7454,有料老人ホーム,ガーデンテラス尾山台,世田谷区玉堤1-17-18,63,13112,"[139.653763, 35.598942]",0,101100.254,0.06231438350293363,0.6231438350293363,139.653763,35.598942
7455,有料老人ホーム,リハビリホームくらら砧公園,世田谷区上用賀五丁目２５番２３号,60,13112,"[139.626617, 35.63213]",0,101100.254,0.059347031907555844,0.5934703190755585,139.626617,35.63213
7456,有料老人ホーム,フローレンスケア芦花公園,世田谷区南烏山2丁目32番28号,60,13112,"[139.608841, 35.668728]",0,101100.254,0.059347031907555844,0.5934703190755585,139.608841,35.668728
7457,有料老人ホーム,グランダ田園調布,世田谷区玉堤一丁目3番3号,58,13112,"[139.656326, 35.592808]",0,101100.254,0.057368797510637316,0.5736879751063731,139.656326,35.592808
7458,有料老人ホーム,トラストガーデン等々力,世田谷区等々力7-22-12,57,13112,"[139.655365, 35.615059]",0,101100.254,0.05637968031217804,0.5637968031217804,139.655365,35.615059
7459,有料老人ホーム,アリア深沢,世田谷区深沢７丁目９番６号,57,13112,"[139.645599, 35.623581]",0,101100.254,0.05637968031217804,0.5637968031217804,139.645599,35.623581
7460,有料老人ホーム,メディカル・リハビリホームくらら千歳船橋,世田谷区桜丘五丁目16番7号,56,13112,"[139.622437, 35.644688]",0,101100.254,0.05539056311371878,0.5539056311371878,139.622437,35.644688
7461,有料老人ホーム,芦花翠風邸,世田谷区南烏山一丁目10番17号,56,13112,"[139.608536, 35.667744]",0,101100.254,0.05539056311371878,0.5539056311371878,139.608536,35.667744
7462,有料老人ホーム,メディカルホームくらら小田急祖師谷,世田谷区千歳台１－１２－８,56,13112,"[139.613693, 35.644756]",0,101100.254,0.05539056311371878,0.5539056311371878,139.613693,35.644756
7463,サ高住,ココファン世田谷砧,世田谷区砧5-1-6,55,13112,"[139.609695, 35.634438]",0,101100.254,0.05440144591525952,0.5440144591525952,139.609695,35.634438
7464,有料老人ホーム,SOMPOケア　ラヴィーレ二子玉川,世田谷区鎌田3-27-3,54,13112,"[139.614929, 35.620804]",0,101100.254,0.05341232871680025,0.5341232871680025,139.614929,35.620804
7465,有料老人ホーム,メディカル・リハビリホームくらら二子玉川,世田谷区鎌田三丁目14番5号,52,13112,"[139.613739, 35.62022]",0,101100.254,0.05143409431988173,0.5143409431988173,139.613739,35.62022
7466,有料老人ホーム,リハビリホームグランダ芦花公園,世田谷区八幡山三丁目１８番９号,52,13112,"[139.614639, 35.663712]",0,101100.254,0.05143409431988173,0.5143409431988173,139.614639,35.663712
7467,有料老人ホーム,アルタクラッセ二子玉川,世田谷区玉川3丁目40番21号,52,13112,"[139.621399, 35.617031]",0,101100.254,0.05143409431988173,0.5143409431988173,139.621399,35.617031
7468,有料老人ホーム,メディカルホームくらら芦花公園,世田谷区粕谷一丁目8番4号,50,13112,"[139.610413, 35.659046]",0,101100.254,0.049455859922963204,0.494558599229632,139.610413,35.659046
7469,有料老人ホーム,リハビリホームグランダ瀬田,世田谷区瀬田三丁目8番21号,50,13112,"[139.634521, 35.620441]",0,101100.254,0.049455859922963204,0.494558599229632,139.634521,35.620441
7470,有料老人ホーム,くらら用賀,世田谷区用賀二丁目10番18号,50,13112,"[139.64003, 35.629902]",0,101100.254,0.049455859922963204,0.494558599229632,139.64003,35.629902
7471,有料老人ホーム,アリア馬事公苑,世田谷区上用賀一丁目7番10号,49,13112,"[139.633286, 35.631546]",0,101100.254,0.048466742724503936,0.48466742724503936,139.633286,35.631546
7472,有料老人ホーム,メディカルホームグランダ千歳烏山,世田谷区北烏山七丁目19番3号,48,13112,"[139.590851, 35.679352]",0,101100.254,0.047477625526044676,0.47477625526044676,139.590851,35.679352
7473,有料老人ホーム,ホームステーションらいふ千歳船橋,世田谷区船橋3-1-11,48,13112,"[139.62529, 35.65036]",0,101100.254,0.047477625526044676,0.47477625526044676,139.62529,35.65036
7474,有料老人ホーム,ソナーレ祖師ヶ谷大蔵,世田谷区祖師谷三丁目26番3号,48,13112,"[139.606506, 35.643707]",0,101100.254,0.047477625526044676,0.47477625526044676,139.606506,35.643707
7475,有料老人ホーム,ボンセジュール千歳船橋,世田谷区船橋1-37-3,47,13112,"[139.620178, 35.647724]",0,101100.254,0.04648850832758541,0.4648850832758541,139.620178,35.647724
7476,有料老人ホーム,くらら上野毛,世田谷区上野毛四丁目22番20号,46,13112,"[139.636658, 35.619667]",0,101100.254,0.04549939112912614,0.45499391129126143,139.636658,35.619667
7477,有料老人ホーム,くらら田園調布,世田谷区玉堤一丁目3番3号,45,13112,"[139.656326, 35.592808]",0,101100.254,0.04451027393066688,0.44510273930666877,139.656326,35.592808
7478,有料老人ホーム,ニチイホーム 千歳船橋,世田谷区船橋3-19-14,44,13112,"[139.624207, 35.653713]",0,101100.254,0.04352115673220762,0.4352115673220762,139.624207,35.653713
7479,有料老人ホーム,グランダ成城の杜,世田谷区成城９－１－１０,43,13112,"[139.601151, 35.650051]",0,101100.254,0.04253203953374835,0.4253203953374835,139.601151,35.650051
7480,有料老人ホーム,アライブ世田谷中町,世田谷区中町3丁目5番23号,43,13112,"[139.647873, 35.616016]",0,101100.254,0.04253203953374835,0.4253203953374835,139.647873,35.616016
7481,有料老人ホーム,アリア二子玉川,世田谷区玉川四丁目４番７号,41,13112,"[139.626648, 35.615788]",0,101100.254,0.040553805136829824,0.40553805136829824,139.626648,35.615788
7482,有料老人ホーム,ベストライフ用賀,世田谷区瀬田3-9-22,41,13112,"[139.635742, 35.620609]",0,101100.254,0.040553805136829824,0.40553805136829824,139.635742,35.620609
7483,有料老人ホーム,グランダ二子玉川,世田谷区鎌田二丁目13番13号,40,13112,"[139.612686, 35.618816]",0,101100.254,0.03956468793837056,0.39564687938370563,139.612686,35.618816
7484,サ高住,ハーモニーライフ八幡山,世田谷区八幡山3-24-4,40,13112,"[139.61734, 35.6661]",0,101100.254,0.03956468793837056,0.39564687938370563,139.61734,35.6661
7485,有料老人ホーム,ホームステーションらいふ経堂,世田谷区桜1－31－5,39,13112,"[139.640991, 35.644051]",0,101100.254,0.038575570739911295,0.38575570739911297,139.640991,35.644051
7486,有料老人ホーム,ホームステーションらいふ成城野川緑道,世田谷区喜多見9丁目24-22,39,13112,"[139.588364, 35.641045]",0,101100.254,0.038575570739911295,0.38575570739911297,139.588364,35.641045
7487,有料老人ホーム,アリア等々力の杜,世田谷区等々力1丁目22番43号,38,13112,"[139.6474, 35.603874]",0,101100.254,0.037586453541452035,0.37586453541452036,139.6474,35.603874
7488,サ高住,祖師谷ケアパークそよ風,世田谷区祖師谷4-3-15,38,13112,"[139.607864, 35.647549]",0,101100.254,0.037586453541452035,0.37586453541452036,139.607864,35.647549
7489,有料老人ホーム,アリア等々力,世田谷区等々力七丁目13番21号,36,13112,"[139.656281, 35.614647]",0,101100.254,0.03560821914453351,0.35608219144533504,139.656281,35.614647
7490,有料老人ホーム,グランクレール成城ケアレジデンス,世田谷区成城８－２０－１,36,13112,"[139.596237, 35.648277]",0,101100.254,0.03560821914453351,0.35608219144533504,139.596237,35.648277
7491,有料老人ホーム,ニチイホーム 成城,世田谷区上祖師谷4-24-15,35,13112,"[139.594635, 35.653725]",0,101100.254,0.03461910194607424,0.3461910194607424,139.594635,35.653725
7492,有料老人ホーム,ロングライフ成城,世田谷区上祖師谷6-15-8,34,13112,"[139.596085, 35.659939]",0,101100.254,0.03362998474761498,0.33629984747614977,139.596085,35.659939
7493,有料老人ホーム,ボンセジュール経堂,世田谷区桜一丁目67番9号,34,13112,"[139.637024, 35.647156]",0,101100.254,0.03362998474761498,0.33629984747614977,139.637024,35.647156
7494,有料老人ホーム,グランダ松原・世田谷,世田谷区松原六丁目16番18号,30,13112,"[139.651245, 35.660202]",0,101100.254,0.029673515953777922,0.29673515953777924,139.651245,35.660202
7495,有料老人ホーム,アライブ世田谷代田,世田谷区代田2丁目26番8号,30,13112,"[139.663818, 35.657597]",0,101100.254,0.029673515953777922,0.29673515953777924,139.663818,35.657597
7496,有料老人ホーム,そんぽの家　経堂,世田谷区船橋5-14-11,30,13112,"[139.627151, 35.65509]",0,101100.254,0.029673515953777922,0.29673515953777924,139.627151,35.65509
7497,有料老人ホーム,そんぽの家砧南,世田谷区宇奈根１丁目４１番１２号,30,13112,"[139.606796, 35.62249]",0,101100.254,0.029673515953777922,0.29673515953777924,139.606796,35.62249
7498,有料老人ホーム,ラヴィーレ駒沢公園,世田谷区深沢4-8-11,30,13112,"[139.65715, 35.622437]",0,101100.254,0.029673515953777922,0.29673515953777924,139.65715,35.622437
7499,有料老人ホーム,チャームプレミア田園調布,世田谷区玉川田園調布1-9-10,10,13112,"[139.666626, 35.600155]",0,101100.254,0.00989117198459264,0.09891171984592641,139.666626,35.600155
7500,有料老人ホーム,アリスタージュ経堂,世田谷区経堂3丁目20番22号,2,13112,"[139.62854, 35.652061]",0,101100.254,0.0019782343969185277,0.019782343969185278,139.62854,35.652061
7501,有料老人ホーム,もみの樹・渋谷本町,渋谷区本町5丁目25番1号,57,13113,"[139.676254, 35.683823]",0,21806.727,0.2613872315639114,2.613872315639114,139.676254,35.683823
7502,有料老人ホーム,アリア松濤,渋谷区松濤1-15-11,51,13113,"[139.693008, 35.661465]",0,21806.727,0.2338727861361313,2.338727861361313,139.693008,35.661465
7503,有料老人ホーム,グランダ初台,渋谷区初台1-4-11,47,13113,"[139.688187, 35.678837]",0,21806.727,0.2155298225176112,2.155298225176112,139.688187,35.678837
7504,有料老人ホーム,トラストガーデン南平台,渋谷区南平台町9番6号,45,13113,"[139.69664, 35.653522]",0,21806.727,0.20635834070835113,2.0635834070835113,139.69664,35.653522
7505,有料老人ホーム,アライブ代々木大山町,渋谷区大山町27番15号,45,13113,"[139.673843, 35.671284]",0,21806.727,0.20635834070835113,2.0635834070835113,139.673843,35.671284
7506,サ高住,ニチイホーム渋谷本町,渋谷区本町4丁目49番15号,44,13113,"[139.678452, 35.687149]",0,21806.727,0.20177259980372111,2.017725998037211,139.678452,35.687149
7507,有料老人ホーム,アリア代々木上原,渋谷区西原三丁目43番18号,40,13113,"[139.678513, 35.672489]",0,21806.727,0.18342963618520103,1.8342963618520103,139.678513,35.672489
7508,有料老人ホーム,アリア恵比寿南,渋谷区恵比寿南三丁目11番6号,40,13113,"[139.705963, 35.644375]",0,21806.727,0.18342963618520103,1.8342963618520103,139.705963,35.644375
7509,有料老人ホーム,グランレーヴ渋谷,渋谷区西原1丁目３２－８,36,13113,"[139.680756, 35.678146]",0,21806.727,0.16508667256668091,1.650866725666809,139.680756,35.678146
7510,有料老人ホーム,チャームプレミア代々木初台,渋谷区初台二丁目25番4号,36,13113,"[139.686874, 35.675774]",0,21806.727,0.16508667256668091,1.650866725666809,139.686874,35.675774
7511,有料老人ホーム,チャームプレミア グラン 松濤,渋谷区神山町19番15号,36,13113,"[139.691422, 35.663414]",0,21806.727,0.16508667256668091,1.650866725666809,139.691422,35.663414
7512,有料老人ホーム,トラストガーデン常磐松,渋谷区東４－４－１０,1,13113,"[139.712418, 35.656635]",0,21806.727,0.004585740904630025,0.04585740904630025,139.712418,35.656635
7513,有料老人ホーム,ニチイホーム江古田の杜,中野区江古田3-14-4,100,13114,"[139.665375, 35.727203]",0,34678.95,0.28835936497500647,2.8835936497500647,139.665375,35.727203
7514,有料老人ホーム,チャームスイート新井薬師　さくらの森,中野区沼袋一丁目15番11号,87,13114,"[139.668457, 35.718754]",0,34678.95,0.25087264752825567,2.5087264752825567,139.668457,35.718754
7515,有料老人ホーム,プレザングラン中野鷺宮,中野区上鷺宮2-21-36,86,13114,"[139.632751, 35.729706]",0,34678.95,0.2479890538785056,2.479890538785056,139.632751,35.729706
7516,有料老人ホーム,ドーミー中野江古田,中野区江古田四丁目15番15号,85,13114,"[139.663589, 35.725288]",0,34678.95,0.2451054602287555,2.451054602287555,139.663589,35.725288
7517,有料老人ホーム,ニチイホーム 中野南台,中野区南台3-26-24,83,13114,"[139.666306, 35.68483]",0,34678.95,0.23933827292925539,2.393382729292554,139.666306,35.68483
7518,有料老人ホーム,ニチイホーム鷺ノ宮,中野区白鷺1-1-18,75,13114,"[139.639771, 35.716206]",0,34678.95,0.21626952373125485,2.1626952373125485,139.639771,35.716206
7519,有料老人ホーム,シルバーシティ哲学堂,中野区沼袋2丁目12番12号,67,13114,"[139.668121, 35.723152]",0,34678.95,0.19320077453325435,1.9320077453325435,139.668121,35.723152
7520,軽費老人ホーム,ケアハウス江古田の森,中野区江古田3-14-19,60,13114,"[139.664459, 35.728733]",0,34678.95,0.1730156189850039,1.7301561898500388,139.664459,35.728733
7521,有料老人ホーム,グランフォレスト鷺宮,中野区鷺宮4-42-20,56,13114,"[139.637054, 35.725742]",0,34678.95,0.16148124438600364,1.6148124438600364,139.637054,35.725742
7522,有料老人ホーム,メディカルホームまどか哲学堂,中野区江古田一丁目２４番１３号,52,13114,"[139.672226, 35.726807]",0,34678.95,0.14994686978700336,1.4994686978700336,139.672226,35.726807
7523,有料老人ホーム,リアンレーヴ鷺ノ宮,中野区鷺宮4-15-21,51,13114,"[139.633698, 35.722942]",0,34678.95,0.1470632761372533,1.4706327613725332,139.633698,35.722942
7524,有料老人ホーム,ニチイホーム野方,中野区野方5-11-10,48,13114,"[139.651016, 35.717781]",0,34678.95,0.1384124951880031,1.3841249518800312,139.651016,35.717781
7525,有料老人ホーム,アリア哲学堂,中野区江原町一丁目31番１号,45,13114,"[139.673355, 35.728081]",0,34678.95,0.1297617142387529,1.2976171423875291,139.673355,35.728081
7526,有料老人ホーム,グランフォレスト哲学堂,中野区江古田１-33-12,45,13114,"[139.672913, 35.726093]",0,34678.95,0.1297617142387529,1.2976171423875291,139.672913,35.726093
7527,有料老人ホーム,しまナーシングホーム中野,中野区野方２－１０－２,40,13114,"[139.656799, 35.714672]",0,34678.95,0.11534374599000258,1.1534374599000259,139.656799,35.714672
7528,有料老人ホーム,チャームスイート新井薬師 さくらの森 弐番館,中野区沼袋1丁目30-21,26,13114,"[139.667969, 35.719101]",0,34678.95,0.07497343489350168,0.7497343489350168,139.667969,35.719101
7529,有料老人ホーム,コミュニケア24癒しの新井薬師,中野区上高田3－39－7,24,13114,"[139.671341, 35.715191]",0,34678.95,0.06920624759400155,0.6920624759400156,139.671341,35.715191
7530,有料老人ホーム,ライフニクス高井戸,杉並区高井戸東４－１２－３１,173,13115,"[139.619415, 35.691448]",0,62026.432,0.2789133510049393,2.789133510049393,139.619415,35.691448
7531,有料老人ホーム,ツクイ・サンシャイン杉並,杉並区下井草4-31-2,104,13115,"[139.620087, 35.723217]",0,62026.432,0.16767045378331613,1.6767045378331613,139.620087,35.723217
7532,有料老人ホーム,トラストガーデン杉並宮前,杉並区宮前2-11-10,100,13115,"[139.609756, 35.692822]",0,62026.432,0.1612215901762655,1.612215901762655,139.609756,35.692822
7533,有料老人ホーム,ライフ＆シニアハウス井草,杉並区井草４丁目６番２０号,98,13115,"[139.613266, 35.725708]",0,62026.432,0.15799715837274017,1.5799715837274018,139.613266,35.725708
7534,有料老人ホーム,ソナーレ杉並上井草,杉並区上井草一丁目24番7号,78,13115,"[139.613602, 35.723927]",0,62026.432,0.12575284033748707,1.2575284033748706,139.613602,35.723927
7535,有料老人ホーム,ソナーレ浜田山,杉並区浜田山3-26-8,73,13115,"[139.628357, 35.682781]",0,62026.432,0.11769176082867383,1.1769176082867383,139.628357,35.682781
7536,有料老人ホーム,ニチイホーム 杉並堀ノ内,杉並区堀ノ内2-29-16,66,13115,"[139.653961, 35.690529]",0,62026.432,0.10640624951633523,1.0640624951633524,139.653961,35.690529
7537,有料老人ホーム,そんぽの家　高円寺,杉並区高円寺北二丁目２９番１８号,66,13115,"[139.654205, 35.707844]",0,62026.432,0.10640624951633523,1.0640624951633524,139.654205,35.707844
7538,有料老人ホーム,もみの樹・杉並,杉並区和泉三丁目５２番８号,64,13115,"[139.647217, 35.680267]",0,62026.432,0.10318181771280992,1.0318181771280992,139.647217,35.680267
7539,有料老人ホーム,ウイーザス荻窪,杉並区上荻2丁目41番15号,63,13115,"[139.614105, 35.70776]",0,62026.432,0.10156960181104727,1.0156960181104726,139.614105,35.70776
7540,有料老人ホーム,くらら上井草,杉並区上井草四丁目15番26号,60,13115,"[139.598251, 35.720898]",0,62026.432,0.0967329541057593,0.9673295410575931,139.598251,35.720898
7541,軽費老人ホーム,ニチイケアハウス井草,杉並区井草3－13－18,60,13115,"[139.615997, 35.726646]",0,62026.432,0.0967329541057593,0.9673295410575931,139.615997,35.726646
7542,有料老人ホーム,チャームスイート高円寺,杉並区高円寺北4丁目17-8,60,13115,"[139.645203, 35.707542]",0,62026.432,0.0967329541057593,0.9673295410575931,139.645203,35.707542
7543,有料老人ホーム,マンダリン南荻窪,杉並区南荻窪1-5-1,59,13115,"[139.61705, 35.694221]",0,62026.432,0.09512073820399664,0.9512073820399664,139.61705,35.694221
7544,有料老人ホーム,アリア上井草,杉並区上井草二丁目11番13号,56,13115,"[139.60997, 35.720463]",0,62026.432,0.09028409049870868,0.9028409049870868,139.60997,35.720463
7545,有料老人ホーム,グランダ新高円寺,杉並区堀ノ内三丁目10番11号,56,13115,"[139.650284, 35.691814]",0,62026.432,0.09028409049870868,0.9028409049870868,139.650284,35.691814
7546,有料老人ホーム,アズハイム杉並井草,杉並区井草4-17-14,56,13115,"[139.609558, 35.728474]",0,62026.432,0.09028409049870868,0.9028409049870868,139.609558,35.728474
7547,有料老人ホーム,トラストガーデン荻窪,杉並区清水二丁目4番3号,55,13115,"[139.615692, 35.712437]",0,62026.432,0.08867187459694602,0.8867187459694602,139.615692,35.712437
7548,有料老人ホーム,チャームスイート桜上水,杉並区下高井戸三丁目28番23号,55,13115,"[139.633743, 35.673698]",0,62026.432,0.08867187459694602,0.8867187459694602,139.633743,35.673698
7549,有料老人ホーム,ライフコミューン杉並松庵,杉並区松庵２－２２－２８,54,13115,"[139.592667, 35.697815]",0,62026.432,0.08705965869518337,0.8705965869518337,139.592667,35.697815
7550,有料老人ホーム,アリア杉並宮前,杉並区宮前一丁目18番22号,54,13115,"[139.614029, 35.690479]",0,62026.432,0.08705965869518337,0.8705965869518337,139.614029,35.690479
7551,有料老人ホーム,アリア高井戸,杉並区高井戸東三丁目29番38号,53,13115,"[139.617752, 35.686749]",0,62026.432,0.0854474427934207,0.854474427934207,139.617752,35.686749
7552,有料老人ホーム,アリア久我山,杉並区宮前四丁目30番3号,52,13115,"[139.605103, 35.692909]",0,62026.432,0.08383522689165807,0.8383522689165807,139.605103,35.692909
7553,有料老人ホーム,チャームプレミア永福,杉並区永福四丁目25番18号,52,13115,"[139.641327, 35.681286]",0,62026.432,0.08383522689165807,0.8383522689165807,139.641327,35.681286
7554,有料老人ホーム,グランダ西荻窪,杉並区今川四丁目20番1号,51,13115,"[139.598557, 35.715935]",0,62026.432,0.0822230109898954,0.822230109898954,139.598557,35.715935
7555,軽費老人ホーム,ベネッセケアハウス今川,杉並区今川二丁目5番18号,50,13115,"[139.608536, 35.715569]",0,62026.432,0.08061079508813275,0.8061079508813275,139.608536,35.715569
7556,有料老人ホーム,グランダ上井草弐番館,杉並区上井草二丁目25番23号,46,13115,"[139.605774, 35.722343]",0,62026.432,0.07416193148108213,0.7416193148108213,139.605774,35.722343
7557,サ高住,ローベル西荻窪,杉並区西荻北3-11-25,44,13115,"[139.595352, 35.704765]",0,62026.432,0.07093749967755682,0.7093749967755681,139.595352,35.704765
7558,有料老人ホーム,アライブ浜田山,杉並区高井戸東4丁目27番1号,42,13115,"[139.623993, 35.686771]",0,62026.432,0.06771306787403152,0.6771306787403152,139.623993,35.686771
7559,有料老人ホーム,ライフステージ阿佐ヶ谷,杉並区阿佐谷北１－９－５,42,13115,"[139.639114, 35.705513]",0,62026.432,0.06771306787403152,0.6771306787403152,139.639114,35.705513
7560,有料老人ホーム,グランダ杉並方南町,杉並区方南一丁目33番10号,42,13115,"[139.659683, 35.677731]",0,62026.432,0.06771306787403152,0.6771306787403152,139.659683,35.677731
7561,有料老人ホーム,アライブ荻窪,杉並区上荻3-21-11,38,13115,"[139.609131, 35.709446]",0,62026.432,0.06126420426698089,0.6126420426698089,139.609131,35.709446
7562,有料老人ホーム,グランダ上井草,杉並区上井草4-7-23,38,13115,"[139.595505, 35.718803]",0,62026.432,0.06126420426698089,0.6126420426698089,139.595505,35.718803
7563,有料老人ホーム,介護付有料老人ホーム　ルフラン荻窪,杉並区天沼2-3-16,33,13115,"[139.624527, 35.705559]",0,62026.432,0.053203124758167616,0.5320312475816762,139.624527,35.705559
7564,有料老人ホーム,ＢｒａｎｄＮｅｗ杉並高井戸,杉並区上高井戸二丁目１１－４５,33,13115,"[139.608795, 35.677357]",0,62026.432,0.053203124758167616,0.5320312475816762,139.608795,35.677357
7565,有料老人ホーム,グートハイム,杉並区西荻北3-31-10,33,13115,"[139.600769, 35.706001]",0,62026.432,0.053203124758167616,0.5320312475816762,139.600769,35.706001
7566,有料老人ホーム,介護付有料老人ホーム　白寿園 ヴィラフォーレ荻窪,杉並区本天沼３－３４－２０,31,13115,"[139.621506, 35.715889]",0,62026.432,0.0499786929546423,0.499786929546423,139.621506,35.715889
7567,有料老人ホーム,フローレンスケア荻窪,杉並区荻窪2-4-29,30,13115,"[139.623505, 35.696438]",0,62026.432,0.04836647705287965,0.48366477052879653,139.623505,35.696438
7568,有料老人ホーム,ベストライフ杉並,杉並区下井草4-21-15,30,13115,"[139.618805, 35.722397]",0,62026.432,0.04836647705287965,0.48366477052879653,139.618805,35.722397
7569,有料老人ホーム,アライブ杉並松庵,杉並区松庵2丁目15番12号,27,13115,"[139.594574, 35.698036]",0,62026.432,0.043529829347591684,0.43529829347591686,139.594574,35.698036
7570,有料老人ホーム,グラニー阿佐ヶ谷・杉並,杉並区成田東五丁目12番19号,27,13115,"[139.630051, 35.701015]",0,62026.432,0.043529829347591684,0.43529829347591686,139.630051,35.701015
7571,有料老人ホーム,グレースメイト目白,豊島区南長崎１－１９－１２,79,13116,"[139.694199, 35.726063]",0,30235.019,0.26128642419573145,2.6128642419573147,139.694199,35.726063
7572,有料老人ホーム,グランダ目白弐番館,豊島区西池袋二丁目6番20号,58,13116,"[139.704453, 35.725876]",0,30235.019,0.19183053928294208,1.9183053928294207,139.704453,35.725876
7573,有料老人ホーム,ニチイホーム目白,豊島区西池袋2-21-5,51,13116,"[139.707474, 35.725555]",0,30235.019,0.1686785776453456,1.6867857764534562,139.707474,35.725555
7574,有料老人ホーム,サン・ラポール目白,豊島区南長崎2丁目17番12号,46,13116,"[139.691299, 35.726032]",0,30235.019,0.15214146218991959,1.5214146218991957,139.691299,35.726032
7575,有料老人ホーム,グランダ要町,豊島区千早二丁目16番16号,40,13116,"[139.692825, 35.733673]",0,30235.019,0.13229692364340834,1.3229692364340835,139.692825,35.733673
7576,有料老人ホーム,グランフォレスト目白,豊島区南長崎2丁目19-7,30,13116,"[139.690933, 35.726631]",0,30235.019,0.09922269273255624,0.9922269273255624,139.690933,35.726631
7577,有料老人ホーム,ヨウコ－キャッスル巣鴨,豊島区巣鴨５－１４－７,22,13116,"[139.732605, 35.739628]",0,30235.019,0.07276330800387458,0.7276330800387458,139.732605,35.739628
7578,有料老人ホーム,有料老人ホーム　サニーライフ王子,北区堀船3丁目8-17,204,13117,"[139.749863, 35.755291]",0,46095.931,0.4425553309683668,4.425553309683668,139.749863,35.755291
7579,有料老人ホーム,センチュリーシティ王子,北区王子5-1-49,144,13117,"[139.732483, 35.765438]",0,46095.931,0.3123919983306119,3.1239199833061186,139.732483,35.765438
7580,有料老人ホーム,ＳＯＭＰＯケア　ラヴィーレ赤羽,北区赤羽西5-2-43,84,13117,"[139.71022, 35.772804]",0,46095.931,0.18222866569285692,1.8222866569285692,139.71022,35.772804
7581,有料老人ホーム,アイムス赤羽,北区東十条6-5-15,75,13117,"[139.725723, 35.770767]",0,46095.931,0.1627041657971937,1.6270416579719371,139.725723,35.770767
7582,有料老人ホーム,リアンレーヴ赤羽,北区志茂4-19-12,65,13117,"[139.73262, 35.783863]",0,46095.931,0.14101027702423452,1.4101027702423452,139.73262,35.783863
7583,有料老人ホーム,ニチイホーム 王子,北区岸町一丁目5番8号,63,13117,"[139.73526, 35.75486]",0,46095.931,0.1366714992696427,1.366714992696427,139.73526,35.75486
7584,有料老人ホーム,リハビリホームまどか王子神谷,北区王子六丁目7番7号,57,13117,"[139.740387, 35.763206]",0,46095.931,0.1236551660058672,1.2365516600586721,139.740387,35.763206
7585,有料老人ホーム,まどか王子,北区堀船二丁目31番1号,54,13117,"[139.745285, 35.755711]",0,46095.931,0.11714699937397945,1.1714699937397945,139.745285,35.755711
7586,有料老人ホーム,家族の家ひまわり王子,北区豊島4-16-28,54,13117,"[139.749847, 35.76141]",0,46095.931,0.11714699937397945,1.1714699937397945,139.749847,35.76141
7587,有料老人ホーム,シルバーシティ駒込,北区西ヶ原1丁目45番1号,52,13117,"[139.74321, 35.741726]",0,46095.931,0.11280822161938762,1.1280822161938762,139.74321,35.741726
7588,有料老人ホーム,まちや明生苑,荒川区町屋5-15-14,137,13118,"[139.781158, 35.752571]",0,26017.839,0.5265617947747313,5.265617947747313,139.781158,35.752571
